PurchaseID,Producto,Cantidad,PrecioUnitario,Total
143,Donut de Chocolate,9,1.5,13.5
143,Macaron de Vainilla,7,1.5,10.5
143,Galleta de Mantequilla,10,1.0,10.0
143,Tarta de Café,1,16.0,16.0
143,Muffin de Chocolate,5,2.5,12.5
144,Donut Relleno,5,2.0,10.0
145,Rosquilla de Anís,5,1.0,5.0
146,Pan de Chocolate,3,2.0,6.0
146,Donut Glaseado,8,1.5,12.0
146,Magdalena Clásica,2,1.0,2.0
146,Napolitana de Crema,8,2.5,20.0
146,Brownie,8,3.0,24.0
146,Macaron de Pistacho,4,1.5,6.0
146,Croissant Clásico,11,2.5,27.5
147,Tarta Red Velvet,7,20.0,140.0
147,Galleta de Mantequilla,9,1.0,9.0
147,Croissant de Almendras,3,3.5,10.5
147,Magdalena de Chocolate,2,1.2,2.4
148,Tarta Red Velvet,9,20.0,180.0
148,Tarta de Limón,7,15.0,105.0
148,Cheesecake de Oreo,5,22.0,110.0
149,Croissant de Almendras,11,3.5,38.5
149,Profiterol,9,1.5,13.5
149,Galleta de Jengibre,4,1.5,6.0
149,Muffin de Chocolate,12,2.5,30.0
150,Cheesecake de Oreo,3,22.0,66.0
150,Bombón de Chocolate,4,0.8,3.2
150,Muffin de Plátano,10,2.5,25.0
150,Donut Relleno,9,2.0,18.0
150,Galleta de Jengibre,7,1.5,10.5
150,Tarta de Chocolate,9,16.0,144.0
150,Roll de Chocolate,12,2.5,30.0
151,Tarta de Frutas,9,18.0,162.0
151,Galleta de Chocolate,7,1.0,7.0
151,Cheesecake Clásico,1,20.0,20.0
152,Eclair de Vainilla,8,3.5,28.0
152,Napolitana de Chocolate,9,2.5,22.5
152,Tarta Red Velvet,5,20.0,100.0
152,Tarta de Frutas,2,18.0,36.0
152,Tarta de Manzana,1,15.0,15.0
152,Tarta de Café,1,16.0,16.0
152,Mini Tarta de Frutas,4,5.0,20.0
152,Macaron de Vainilla,5,1.5,7.5
153,Macaron de Vainilla,11,1.5,16.5
153,Tarta de Frutas,9,18.0,162.0
153,Napolitana de Chocolate,9,2.5,22.5
153,Muffin de Arándanos,10,2.5,25.0
154,Macaron de Chocolate,12,1.5,18.0
154,Macaron de Vainilla,6,1.5,9.0
154,Berlina de Chocolate,9,2.0,18.0
154,Roll de Canela,8,2.5,20.0
154,Tarta de Limón,7,15.0,105.0
155,Bombón de Chocolate,8,0.8,6.4
155,Macaron de Pistacho,1,1.5,1.5
155,Cheesecake de Fresa,3,22.0,66.0
155,Tarta Red Velvet,8,20.0,160.0
155,Roll de Chocolate,4,2.5,10.0
155,Cheesecake Clásico,4,20.0,80.0
155,Tarta de Frutas,2,18.0,36.0
155,Croissant Clásico,7,2.5,17.5
156,Strudel de Manzana,11,3.5,38.5
156,Cheesecake de Fresa,5,22.0,110.0
156,Donut Glaseado,10,1.5,15.0
156,Rosquilla de Anís,7,1.0,7.0
156,Magdalena Clásica,9,1.0,9.0
157,Magdalena Clásica,12,1.0,12.0
157,Galleta de Jengibre,7,1.5,10.5
157,Bombón de Chocolate,5,0.8,4.0
157,Pan de Leche,2,1.0,2.0
157,Galleta de Almendra,2,1.2,2.4
157,Tarta de Frutas,3,18.0,54.0
157,Cheesecake de Fresa,6,22.0,132.0
157,Tarta de Chocolate,4,16.0,64.0
158,Galleta de Chocolate,8,1.0,8.0
158,Magdalena de Chocolate,3,1.2,3.6
158,Macaron de Pistacho,4,1.5,6.0
158,Cheesecake Clásico,1,20.0,20.0
158,Tarta de Manzana,10,15.0,150.0
158,Croissant Clásico,4,2.5,10.0
159,Tarta de Manzana,12,15.0,180.0
160,Galleta de Mantequilla,12,1.0,12.0
160,Napolitana de Chocolate,2,2.5,5.0
160,Bretzel Dulce,4,2.0,8.0
161,Pan de Chocolate,10,2.0,20.0
161,Mini Tarta de Frutas,11,5.0,55.0
161,Strudel de Manzana,10,3.5,35.0
161,Roll de Canela,12,2.5,30.0
161,Pan de Leche,4,1.0,4.0
161,Macaron de Frambuesa,10,1.5,15.0
161,Palmera Natural,7,2.0,14.0
162,Tarta de Limón,10,15.0,150.0
162,Galleta de Almendra,4,1.2,4.8
162,Roll de Chocolate,9,2.5,22.5
163,Tarta Red Velvet,3,20.0,60.0
163,Berlina de Crema,10,2.0,20.0
163,Donut Relleno,11,2.0,22.0
163,Donut de Chocolate,11,1.5,16.5
163,Cheesecake de Oreo,8,22.0,176.0
164,Magdalena de Chocolate,6,1.2,7.2
164,Tarta de Frutas,3,18.0,54.0
164,Tarta Red Velvet,7,20.0,140.0
164,Macaron de Pistacho,6,1.5,9.0
164,Tarta de Limón,8,15.0,120.0
164,Tarta de Chocolate,5,16.0,80.0
165,Galleta de Mantequilla,5,1.0,5.0
165,Bretzel Dulce,12,2.0,24.0
165,Mini Tarta de Frutas,7,5.0,35.0
165,Cheesecake de Oreo,2,22.0,44.0
165,Eclair de Vainilla,1,3.5,3.5
165,Pan de Chocolate,12,2.0,24.0
165,Croissant Clásico,11,2.5,27.5
166,Tarta de Café,4,16.0,64.0
166,Cheesecake de Fresa,3,22.0,66.0
166,Berlina de Chocolate,7,2.0,14.0
166,Donut de Chocolate,3,1.5,4.5
167,Galleta de Avena,6,1.0,6.0
167,Galleta de Mantequilla,10,1.0,10.0
167,Tiramisú Individual,8,4.5,36.0
167,Galleta de Almendra,7,1.2,8.4
167,Berlina de Crema,1,2.0,2.0
167,Croissant de Almendras,1,3.5,3.5
167,Magdalena Clásica,9,1.0,9.0
168,Cheesecake de Fresa,6,22.0,132.0
168,Palmera de Chocolate,4,2.5,10.0
168,Profiterol,7,1.5,10.5
168,Bretzel Dulce,8,2.0,16.0
168,Tarta de Chocolate,5,16.0,80.0
168,Galleta de Almendra,12,1.2,14.4
169,Magdalena Clásica,6,1.0,6.0
169,Tarta de Frutas,6,18.0,108.0
169,Muffin de Chocolate,11,2.5,27.5
169,Berlina de Chocolate,8,2.0,16.0
169,Tarta Red Velvet,8,20.0,160.0
169,Tarta de Limón,4,15.0,60.0
169,Tarta de Café,9,16.0,144.0
169,Cheesecake Clásico,5,20.0,100.0
170,Strudel de Manzana,4,3.5,14.0
170,Cheesecake de Fresa,8,22.0,176.0
170,Napolitana de Chocolate,6,2.5,15.0
170,Pan de Leche,9,1.0,9.0
170,Mini Tarta de Frutas,1,5.0,5.0
170,Croissant de Almendras,5,3.5,17.5
170,Profiterol,10,1.5,15.0
171,Croissant Clásico,9,2.5,22.5
171,Rosquilla de Anís,5,1.0,5.0
172,Macaron de Frambuesa,3,1.5,4.5
173,Cheesecake de Fresa,9,22.0,198.0
173,Roll de Chocolate,2,2.5,5.0
173,Galleta de Almendra,2,1.2,2.4
174,Muffin de Plátano,11,2.5,27.5
174,Profiterol,8,1.5,12.0
174,Macaron de Frambuesa,7,1.5,10.5
174,Tarta de Limón,4,15.0,60.0
174,Cheesecake Clásico,1,20.0,20.0
175,Tarta de Limón,10,15.0,150.0
175,Tarta de Café,3,16.0,48.0
175,Tarta de Chocolate,6,16.0,96.0
176,Berlina de Chocolate,10,2.0,20.0
176,Mini Tarta de Frutas,9,5.0,45.0
176,Croissant de Almendras,3,3.5,10.5
176,Magdalena Clásica,7,1.0,7.0
177,Galleta de Mantequilla,1,1.0,1.0
177,Bombón de Chocolate,3,0.8,2.4
177,Magdalena de Chocolate,8,1.2,9.6
177,Roll de Canela,1,2.5,2.5
178,Bretzel Dulce,2,2.0,4.0
178,Cheesecake de Oreo,8,22.0,176.0
178,Tarta de Café,6,16.0,96.0
178,Macaron de Vainilla,6,1.5,9.0
178,Napolitana de Chocolate,2,2.5,5.0
179,Magdalena Clásica,12,1.0,12.0
179,Tarta de Chocolate,9,16.0,144.0
179,Palmera Natural,9,2.0,18.0
179,Tarta de Frutas,12,18.0,216.0
180,Roll de Chocolate,8,2.5,20.0
180,Croissant de Chocolate,5,3.0,15.0
180,Cheesecake de Oreo,9,22.0,198.0
180,Mini Tarta de Frutas,2,5.0,10.0
181,Eclair de Chocolate,12,3.5,42.0
181,Mini Tarta de Frutas,6,5.0,30.0
181,Galleta de Chocolate,7,1.0,7.0
181,Tiramisú Individual,5,4.5,22.5
181,Croissant de Chocolate,4,3.0,12.0
181,Tarta de Limón,2,15.0,30.0
181,Pan de Leche,2,1.0,2.0
182,Tarta de Frutas,4,18.0,72.0
182,Donut Glaseado,8,1.5,12.0
182,Croissant de Almendras,11,3.5,38.5
182,Macaron de Frambuesa,6,1.5,9.0
182,Brownie,7,3.0,21.0
182,Cheesecake de Fresa,6,22.0,132.0
182,Berlina de Crema,1,2.0,2.0
183,Macaron de Frambuesa,10,1.5,15.0
183,Bretzel Dulce,12,2.0,24.0
183,Berlina de Chocolate,10,2.0,20.0
183,Brownie,6,3.0,18.0
183,Galleta de Coco,9,1.2,10.8
183,Cheesecake Clásico,2,20.0,40.0
183,Eclair de Vainilla,1,3.5,3.5
184,Pan de Chocolate,2,2.0,4.0
184,Rosquilla de Anís,2,1.0,2.0
184,Donut Glaseado,3,1.5,4.5
184,Mini Tarta de Frutas,8,5.0,40.0
185,Galleta de Almendra,2,1.2,2.4
185,Tarta de Chocolate,2,16.0,32.0
185,Macaron de Frambuesa,8,1.5,12.0
185,Macaron de Chocolate,11,1.5,16.5
185,Palmera de Chocolate,8,2.5,20.0
185,Galleta de Coco,9,1.2,10.8
185,Muffin de Arándanos,7,2.5,17.5
185,Macaron de Pistacho,9,1.5,13.5
186,Pan de Leche,7,1.0,7.0
186,Galleta de Chocolate,3,1.0,3.0
186,Tarta de Limón,11,15.0,165.0
186,Macaron de Chocolate,4,1.5,6.0
187,Galleta de Chocolate,1,1.0,1.0
187,Muffin de Chocolate,12,2.5,30.0
187,Cheesecake de Fresa,4,22.0,88.0
187,Galleta de Coco,5,1.2,6.0
187,Macaron de Vainilla,4,1.5,6.0
187,Pan de Chocolate,5,2.0,10.0
188,Eclair de Vainilla,12,3.5,42.0
188,Donut de Chocolate,8,1.5,12.0
188,Croissant de Chocolate,12,3.0,36.0
188,Roll de Chocolate,2,2.5,5.0
189,Muffin de Chocolate,4,2.5,10.0
189,Bombón de Chocolate,12,0.8,9.6
189,Macaron de Vainilla,11,1.5,16.5
189,Mini Tarta de Frutas,11,5.0,55.0
189,Roll de Chocolate,10,2.5,25.0
189,Roll de Canela,2,2.5,5.0
190,Pan de Chocolate,11,2.0,22.0
190,Macaron de Vainilla,8,1.5,12.0
190,Magdalena Clásica,5,1.0,5.0
190,Macaron de Frambuesa,6,1.5,9.0
190,Tarta de Café,6,16.0,96.0
190,Profiterol,8,1.5,12.0
190,Mini Tarta de Frutas,12,5.0,60.0
190,Muffin de Plátano,12,2.5,30.0
191,Galleta de Mantequilla,10,1.0,10.0
191,Tiramisú Individual,9,4.5,40.5
191,Croissant Clásico,11,2.5,27.5
192,Tiramisú Individual,3,4.5,13.5
192,Galleta de Chocolate,6,1.0,6.0
192,Cheesecake Clásico,12,20.0,240.0
192,Tarta de Café,8,16.0,128.0
192,Macaron de Vainilla,6,1.5,9.0
193,Bretzel Dulce,5,2.0,10.0
194,Tarta de Limón,6,15.0,90.0
194,Rosquilla de Anís,11,1.0,11.0
194,Croissant de Chocolate,2,3.0,6.0
194,Mini Tarta de Frutas,8,5.0,40.0
194,Magdalena Clásica,11,1.0,11.0
194,Berlina de Crema,3,2.0,6.0
194,Cheesecake de Fresa,2,22.0,44.0
194,Muffin de Chocolate,5,2.5,12.5
195,Galleta de Avena,8,1.0,8.0
195,Croissant de Almendras,11,3.5,38.5
195,Macaron de Chocolate,5,1.5,7.5
195,Galleta de Chocolate,10,1.0,10.0
195,Macaron de Vainilla,11,1.5,16.5
195,Galleta de Jengibre,8,1.5,12.0
196,Palmera Natural,11,2.0,22.0
196,Eclair de Chocolate,8,3.5,28.0
196,Macaron de Chocolate,9,1.5,13.5
196,Strudel de Manzana,6,3.5,21.0
197,Macaron de Pistacho,1,1.5,1.5
197,Napolitana de Crema,7,2.5,17.5
197,Galleta de Coco,7,1.2,8.4
197,Donut Glaseado,5,1.5,7.5
197,Cheesecake de Oreo,8,22.0,176.0
197,Macaron de Chocolate,3,1.5,4.5
197,Palmera de Chocolate,11,2.5,27.5
198,Cheesecake de Oreo,7,22.0,154.0
198,Cheesecake Clásico,10,20.0,200.0
198,Galleta de Almendra,2,1.2,2.4
199,Tarta de Manzana,4,15.0,60.0
199,Cheesecake de Fresa,3,22.0,66.0
199,Galleta de Jengibre,11,1.5,16.5
199,Berlina de Chocolate,3,2.0,6.0
199,Tarta de Chocolate,7,16.0,112.0
199,Napolitana de Chocolate,7,2.5,17.5
199,Muffin de Chocolate,10,2.5,25.0
200,Galleta de Coco,1,1.2,1.2
200,Pan de Leche,6,1.0,6.0
201,Donut Glaseado,6,1.5,9.0
201,Tarta de Café,3,16.0,48.0
202,Muffin de Plátano,7,2.5,17.5
202,Galleta de Almendra,6,1.2,7.2
202,Magdalena Clásica,6,1.0,6.0
202,Palmera Natural,9,2.0,18.0
202,Magdalena de Chocolate,8,1.2,9.6
202,Pan de Chocolate,3,2.0,6.0
202,Muffin de Chocolate,11,2.5,27.5
203,Croissant de Chocolate,10,3.0,30.0
203,Donut de Chocolate,1,1.5,1.5
203,Galleta de Jengibre,6,1.5,9.0
203,Tarta de Manzana,2,15.0,30.0
203,Macaron de Vainilla,6,1.5,9.0
203,Muffin de Plátano,10,2.5,25.0
203,Galleta de Coco,10,1.2,12.0
204,Brownie,4,3.0,12.0
204,Napolitana de Chocolate,8,2.5,20.0
205,Tiramisú Individual,11,4.5,49.5
205,Galleta de Coco,7,1.2,8.4
205,Magdalena de Chocolate,5,1.2,6.0
206,Napolitana de Chocolate,5,2.5,12.5
206,Brownie,7,3.0,21.0
206,Mini Tarta de Frutas,7,5.0,35.0
206,Profiterol,3,1.5,4.5
207,Galleta de Mantequilla,3,1.0,3.0
207,Mini Tarta de Frutas,9,5.0,45.0
207,Macaron de Frambuesa,9,1.5,13.5
207,Tarta Red Velvet,1,20.0,20.0
207,Magdalena Clásica,9,1.0,9.0
207,Macaron de Pistacho,4,1.5,6.0
208,Berlina de Crema,1,2.0,2.0
208,Galleta de Almendra,7,1.2,8.4
208,Galleta de Chocolate,1,1.0,1.0
208,Tarta de Manzana,5,15.0,75.0
208,Palmera Natural,3,2.0,6.0
209,Magdalena de Chocolate,4,1.2,4.8
209,Donut Relleno,7,2.0,14.0
209,Pan de Leche,3,1.0,3.0
209,Tarta de Manzana,1,15.0,15.0
209,Napolitana de Crema,6,2.5,15.0
209,Tarta de Limón,5,15.0,75.0
209,Croissant Clásico,8,2.5,20.0
209,Napolitana de Chocolate,4,2.5,10.0
210,Muffin de Plátano,11,2.5,27.5
210,Galleta de Almendra,11,1.2,13.2
210,Macaron de Pistacho,6,1.5,9.0
210,Eclair de Chocolate,6,3.5,21.0
210,Tarta de Chocolate,10,16.0,160.0
210,Galleta de Mantequilla,11,1.0,11.0
210,Donut Relleno,8,2.0,16.0
211,Cheesecake de Oreo,3,22.0,66.0
211,Croissant de Almendras,6,3.5,21.0
211,Bombón de Chocolate,4,0.8,3.2
211,Macaron de Vainilla,6,1.5,9.0
211,Tarta de Chocolate,10,16.0,160.0
211,Cheesecake de Fresa,10,22.0,220.0
211,Napolitana de Crema,1,2.5,2.5
212,Tarta de Café,8,16.0,128.0
212,Brownie,8,3.0,24.0
212,Cheesecake Clásico,1,20.0,20.0
212,Berlina de Crema,7,2.0,14.0
212,Profiterol,11,1.5,16.5
213,Bombón de Chocolate,8,0.8,6.4
213,Tiramisú Individual,6,4.5,27.0
213,Croissant de Chocolate,2,3.0,6.0
213,Muffin de Arándanos,12,2.5,30.0
213,Profiterol,5,1.5,7.5
213,Tarta de Limón,9,15.0,135.0
213,Galleta de Almendra,6,1.2,7.2
214,Tarta de Café,7,16.0,112.0
214,Macaron de Pistacho,8,1.5,12.0
215,Croissant de Almendras,9,3.5,31.5
215,Tarta de Manzana,3,15.0,45.0
215,Macaron de Chocolate,1,1.5,1.5
215,Profiterol,4,1.5,6.0
215,Magdalena Clásica,4,1.0,4.0
215,Tarta de Frutas,9,18.0,162.0
215,Berlina de Crema,4,2.0,8.0
215,Galleta de Avena,10,1.0,10.0
216,Donut de Chocolate,1,1.5,1.5
216,Croissant Clásico,9,2.5,22.5
216,Muffin de Plátano,1,2.5,2.5
216,Pan de Chocolate,6,2.0,12.0
216,Tarta de Chocolate,1,16.0,16.0
216,Cheesecake Clásico,4,20.0,80.0
217,Tarta de Frutas,11,18.0,198.0
217,Pan de Chocolate,4,2.0,8.0
217,Macaron de Vainilla,5,1.5,7.5
217,Napolitana de Crema,9,2.5,22.5
217,Roll de Canela,2,2.5,5.0
217,Cheesecake de Oreo,4,22.0,88.0
218,Tarta de Frutas,2,18.0,36.0
218,Macaron de Vainilla,4,1.5,6.0
218,Profiterol,3,1.5,4.5
218,Muffin de Arándanos,9,2.5,22.5
218,Galleta de Chocolate,7,1.0,7.0
218,Tarta de Café,8,16.0,128.0
218,Croissant de Chocolate,3,3.0,9.0
219,Napolitana de Chocolate,6,2.5,15.0
219,Galleta de Jengibre,3,1.5,4.5
219,Napolitana de Crema,7,2.5,17.5
219,Berlina de Chocolate,3,2.0,6.0
219,Donut Relleno,11,2.0,22.0
220,Mini Tarta de Frutas,10,5.0,50.0
220,Macaron de Pistacho,7,1.5,10.5
220,Croissant de Almendras,8,3.5,28.0
220,Galleta de Jengibre,12,1.5,18.0
220,Berlina de Chocolate,6,2.0,12.0
220,Donut de Chocolate,3,1.5,4.5
220,Bombón de Chocolate,8,0.8,6.4
221,Brownie,5,3.0,15.0
221,Croissant Clásico,3,2.5,7.5
221,Macaron de Frambuesa,3,1.5,4.5
221,Croissant de Almendras,9,3.5,31.5
221,Muffin de Chocolate,12,2.5,30.0
221,Magdalena Clásica,7,1.0,7.0
221,Palmera Natural,6,2.0,12.0
222,Cheesecake de Oreo,1,22.0,22.0
222,Rosquilla de Anís,3,1.0,3.0
222,Donut de Chocolate,8,1.5,12.0
223,Galleta de Avena,10,1.0,10.0
223,Croissant Clásico,9,2.5,22.5
223,Galleta de Coco,12,1.2,14.4
223,Galleta de Mantequilla,10,1.0,10.0
223,Cheesecake de Oreo,2,22.0,44.0
224,Napolitana de Chocolate,8,2.5,20.0
224,Croissant Clásico,9,2.5,22.5
224,Berlina de Chocolate,4,2.0,8.0
224,Tarta de Limón,12,15.0,180.0
225,Pan de Leche,1,1.0,1.0
225,Donut Glaseado,12,1.5,18.0
225,Pan de Chocolate,8,2.0,16.0
226,Magdalena de Chocolate,11,1.2,13.2
226,Magdalena Clásica,10,1.0,10.0
226,Muffin de Plátano,5,2.5,12.5
226,Tarta Red Velvet,2,20.0,40.0
226,Donut de Chocolate,3,1.5,4.5
226,Galleta de Coco,6,1.2,7.2
227,Croissant Clásico,6,2.5,15.0
227,Magdalena Clásica,3,1.0,3.0
227,Tarta de Chocolate,10,16.0,160.0
228,Tarta de Limón,6,15.0,90.0
228,Mini Tarta de Frutas,10,5.0,50.0
228,Eclair de Vainilla,8,3.5,28.0
228,Macaron de Frambuesa,4,1.5,6.0
228,Bretzel Dulce,1,2.0,2.0
228,Donut Relleno,8,2.0,16.0
229,Muffin de Chocolate,11,2.5,27.5
229,Tarta de Chocolate,6,16.0,96.0
229,Bretzel Dulce,11,2.0,22.0
229,Donut Glaseado,2,1.5,3.0
229,Macaron de Vainilla,1,1.5,1.5
229,Galleta de Coco,8,1.2,9.6
229,Tarta de Manzana,2,15.0,30.0
230,Cheesecake de Fresa,9,22.0,198.0
230,Eclair de Chocolate,6,3.5,21.0
231,Rosquilla de Anís,7,1.0,7.0
231,Napolitana de Chocolate,2,2.5,5.0
231,Cheesecake de Oreo,2,22.0,44.0
231,Pan de Chocolate,7,2.0,14.0
232,Croissant Clásico,4,2.5,10.0
232,Galleta de Jengibre,9,1.5,13.5
232,Tarta de Limón,10,15.0,150.0
232,Profiterol,9,1.5,13.5
232,Donut Glaseado,2,1.5,3.0
232,Palmera de Chocolate,8,2.5,20.0
232,Macaron de Frambuesa,1,1.5,1.5
233,Bretzel Dulce,1,2.0,2.0
233,Muffin de Plátano,2,2.5,5.0
233,Rosquilla de Anís,1,1.0,1.0
233,Mini Tarta de Frutas,5,5.0,25.0
233,Napolitana de Crema,9,2.5,22.5
233,Palmera Natural,2,2.0,4.0
234,Galleta de Chocolate,6,1.0,6.0
235,Cheesecake de Oreo,11,22.0,242.0
235,Macaron de Pistacho,9,1.5,13.5
235,Strudel de Manzana,4,3.5,14.0
236,Donut de Chocolate,5,1.5,7.5
236,Muffin de Arándanos,3,2.5,7.5
237,Brownie,10,3.0,30.0
238,Galleta de Chocolate,7,1.0,7.0
238,Muffin de Arándanos,8,2.5,20.0
238,Tarta de Manzana,8,15.0,120.0
238,Pan de Leche,7,1.0,7.0
239,Brownie,7,3.0,21.0
239,Galleta de Mantequilla,9,1.0,9.0
239,Macaron de Frambuesa,7,1.5,10.5
239,Muffin de Arándanos,9,2.5,22.5
239,Macaron de Pistacho,11,1.5,16.5
239,Magdalena Clásica,1,1.0,1.0
239,Roll de Canela,1,2.5,2.5
239,Donut de Chocolate,10,1.5,15.0
240,Roll de Chocolate,9,2.5,22.5
240,Galleta de Almendra,9,1.2,10.8
240,Tarta Red Velvet,7,20.0,140.0
240,Tarta de Frutas,5,18.0,90.0
241,Bretzel Dulce,10,2.0,20.0
242,Napolitana de Chocolate,5,2.5,12.5
242,Eclair de Vainilla,8,3.5,28.0
242,Brownie,10,3.0,30.0
242,Croissant Clásico,11,2.5,27.5
242,Magdalena de Chocolate,8,1.2,9.6
242,Muffin de Plátano,8,2.5,20.0
242,Bombón de Chocolate,12,0.8,9.6
243,Tarta de Manzana,9,15.0,135.0
243,Galleta de Almendra,4,1.2,4.8
243,Bombón de Chocolate,6,0.8,4.8
244,Cheesecake de Fresa,8,22.0,176.0
244,Mini Tarta de Frutas,6,5.0,30.0
244,Eclair de Chocolate,10,3.5,35.0
244,Roll de Canela,5,2.5,12.5
244,Galleta de Avena,1,1.0,1.0
244,Tiramisú Individual,4,4.5,18.0
245,Bretzel Dulce,3,2.0,6.0
245,Eclair de Chocolate,10,3.5,35.0
245,Galleta de Jengibre,1,1.5,1.5
245,Magdalena Clásica,1,1.0,1.0
245,Strudel de Manzana,5,3.5,17.5
245,Galleta de Chocolate,3,1.0,3.0
245,Napolitana de Chocolate,2,2.5,5.0
245,Galleta de Coco,8,1.2,9.6
246,Tiramisú Individual,6,4.5,27.0
246,Roll de Canela,1,2.5,2.5
246,Napolitana de Chocolate,4,2.5,10.0
246,Donut Glaseado,1,1.5,1.5
247,Cheesecake de Fresa,3,22.0,66.0
247,Magdalena Clásica,12,1.0,12.0
247,Napolitana de Crema,12,2.5,30.0
248,Galleta de Coco,3,1.2,3.6
248,Tiramisú Individual,9,4.5,40.5
248,Galleta de Mantequilla,6,1.0,6.0
248,Palmera de Chocolate,12,2.5,30.0
248,Donut Glaseado,12,1.5,18.0
248,Donut Relleno,10,2.0,20.0
248,Magdalena de Chocolate,12,1.2,14.4
249,Cheesecake de Fresa,8,22.0,176.0
249,Donut de Chocolate,1,1.5,1.5
249,Muffin de Arándanos,3,2.5,7.5
250,Muffin de Plátano,4,2.5,10.0
250,Pan de Chocolate,10,2.0,20.0
250,Galleta de Coco,11,1.2,13.2
250,Tarta de Manzana,1,15.0,15.0
250,Berlina de Crema,1,2.0,2.0
250,Roll de Canela,1,2.5,2.5
251,Bombón de Chocolate,8,0.8,6.4
252,Cheesecake de Oreo,4,22.0,88.0
252,Eclair de Chocolate,6,3.5,21.0
252,Pan de Leche,1,1.0,1.0
252,Bombón de Chocolate,10,0.8,8.0
253,Muffin de Arándanos,1,2.5,2.5
253,Palmera de Chocolate,8,2.5,20.0
253,Macaron de Frambuesa,10,1.5,15.0
253,Tarta de Limón,2,15.0,30.0
253,Profiterol,3,1.5,4.5
253,Galleta de Coco,2,1.2,2.4
253,Cheesecake de Oreo,8,22.0,176.0
254,Tiramisú Individual,2,4.5,9.0
255,Galleta de Chocolate,9,1.0,9.0
255,Eclair de Vainilla,6,3.5,21.0
255,Croissant Clásico,9,2.5,22.5
255,Donut Relleno,9,2.0,18.0
255,Tarta de Frutas,4,18.0,72.0
255,Galleta de Mantequilla,12,1.0,12.0
255,Rosquilla de Anís,8,1.0,8.0
256,Berlina de Chocolate,4,2.0,8.0
256,Galleta de Avena,3,1.0,3.0
256,Macaron de Chocolate,3,1.5,4.5
256,Napolitana de Crema,1,2.5,2.5
256,Tarta de Chocolate,9,16.0,144.0
257,Berlina de Crema,4,2.0,8.0
257,Tarta de Manzana,9,15.0,135.0
258,Tarta de Limón,2,15.0,30.0
258,Galleta de Chocolate,1,1.0,1.0
258,Galleta de Avena,12,1.0,12.0
258,Berlina de Chocolate,3,2.0,6.0
258,Rosquilla de Anís,2,1.0,2.0
258,Cheesecake Clásico,10,20.0,200.0
259,Palmera de Chocolate,3,2.5,7.5
259,Mini Tarta de Frutas,12,5.0,60.0
259,Muffin de Arándanos,9,2.5,22.5
259,Roll de Canela,11,2.5,27.5
259,Eclair de Vainilla,7,3.5,24.5
259,Macaron de Chocolate,6,1.5,9.0
259,Donut Glaseado,2,1.5,3.0
260,Mini Tarta de Frutas,8,5.0,40.0
260,Croissant de Almendras,6,3.5,21.0
260,Tarta de Manzana,11,15.0,165.0
260,Roll de Canela,7,2.5,17.5
260,Magdalena Clásica,9,1.0,9.0
260,Muffin de Arándanos,12,2.5,30.0
261,Galleta de Almendra,4,1.2,4.8
261,Macaron de Frambuesa,6,1.5,9.0
261,Cheesecake Clásico,2,20.0,40.0
261,Donut Glaseado,10,1.5,15.0
261,Macaron de Vainilla,8,1.5,12.0
261,Cheesecake de Oreo,1,22.0,22.0
262,Berlina de Crema,4,2.0,8.0
262,Macaron de Chocolate,4,1.5,6.0
262,Tarta de Manzana,6,15.0,90.0
262,Magdalena de Chocolate,11,1.2,13.2
262,Donut Relleno,8,2.0,16.0
262,Pan de Leche,8,1.0,8.0
262,Napolitana de Chocolate,11,2.5,27.5
263,Roll de Chocolate,10,2.5,25.0
263,Eclair de Chocolate,6,3.5,21.0
263,Mini Tarta de Frutas,7,5.0,35.0
263,Bretzel Dulce,5,2.0,10.0
264,Galleta de Jengibre,7,1.5,10.5
264,Strudel de Manzana,9,3.5,31.5
264,Tiramisú Individual,1,4.5,4.5
264,Roll de Chocolate,6,2.5,15.0
264,Macaron de Vainilla,4,1.5,6.0
265,Berlina de Crema,5,2.0,10.0
265,Donut Relleno,11,2.0,22.0
266,Muffin de Chocolate,11,2.5,27.5
266,Tarta Red Velvet,9,20.0,180.0
266,Tarta de Manzana,11,15.0,165.0
267,Pan de Leche,9,1.0,9.0
268,Palmera Natural,3,2.0,6.0
268,Galleta de Almendra,5,1.2,6.0
269,Cheesecake de Fresa,5,22.0,110.0
269,Cheesecake de Oreo,7,22.0,154.0
269,Tarta Red Velvet,11,20.0,220.0
269,Galleta de Avena,7,1.0,7.0
269,Tarta de Chocolate,4,16.0,64.0
269,Tarta de Frutas,3,18.0,54.0
269,Mini Tarta de Frutas,2,5.0,10.0
270,Brownie,11,3.0,33.0
270,Palmera de Chocolate,6,2.5,15.0
270,Tarta de Limón,4,15.0,60.0
270,Bretzel Dulce,5,2.0,10.0
270,Macaron de Chocolate,9,1.5,13.5
270,Muffin de Arándanos,2,2.5,5.0
270,Tarta de Frutas,2,18.0,36.0
271,Cheesecake de Oreo,6,22.0,132.0
271,Napolitana de Chocolate,3,2.5,7.5
271,Tarta de Chocolate,6,16.0,96.0
271,Pan de Chocolate,12,2.0,24.0
271,Galleta de Coco,2,1.2,2.4
271,Croissant Clásico,6,2.5,15.0
271,Berlina de Chocolate,8,2.0,16.0
271,Profiterol,10,1.5,15.0
